rating,reviewerID,asin,reviewText,summary,title
5.0,A4IV41UZ0Y789,B00006L9LC,Great product and fast service.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A4IV41UZ0Y789,B00006L9LC,Great product and fast service.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3EZ4SUXGM5DKJ,B00006L9LC,"Looks very well-made and colors are rich.  A bit larger than I expected (shame on me for not looking at dimensions), but I think it will look lovely in my daughter's hair.",Beautiful and Unusual Hair Decor,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3EZ4SUXGM5DKJ,B00006L9LC,"Looks very well-made and colors are rich.  A bit larger than I expected (shame on me for not looking at dimensions), but I think it will look lovely in my daughter's hair.",Beautiful and Unusual Hair Decor,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AY8XPOPF0OVO5,B00006L9LC,This product works very well for me. I have tried so many things for straightening my hair. I use various creams and lotions while my hair is wet but I use this after I blowdry and before I flat iron.. My hair is curly (super curly at my scalp and very frizzy through the body of my hair). I have a lot of hair but it is thin and fine in texture. Before I flatiron I mist this all over my head. Be cautious not to overdo it or spray to close.  Even though looks like a big can of hairspray it is a spray shine that elimates frizz and makes your hair smooth and soft. 3 cans will last me an eternity but the price was great and a must have any time I straighten my hair,Awesome product for frizzy hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AY8XPOPF0OVO5,B00006L9LC,This product works very well for me. I have tried so many things for straightening my hair. I use various creams and lotions while my hair is wet but I use this after I blowdry and before I flat iron.. My hair is curly (super curly at my scalp and very frizzy through the body of my hair). I have a lot of hair but it is thin and fine in texture. Before I flatiron I mist this all over my head. Be cautious not to overdo it or spray to close.  Even though looks like a big can of hairspray it is a spray shine that elimates frizz and makes your hair smooth and soft. 3 cans will last me an eternity but the price was great and a must have any time I straighten my hair,Awesome product for frizzy hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A33EQHCO5TZIP5,B00006L9LC,always good to freshen up when traveling,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A33EQHCO5TZIP5,B00006L9LC,always good to freshen up when traveling,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A35TPYOPNIDM7,B00006L9LC,"Great smell and good product. I don't know that it moisturizes our daughters hair as much as we'd like, but the Tangle Taming Conditioner is a good follow-up for this shampoo.",Good Product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A35TPYOPNIDM7,B00006L9LC,"Great smell and good product. I don't know that it moisturizes our daughters hair as much as we'd like, but the Tangle Taming Conditioner is a good follow-up for this shampoo.",Good Product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3UXFQUZ6P1JRB,B00006L9LC,"Smells incredible...almost a musk, deep scent. Lathers very well. You feel clean all day!","Smells incredible... almost a musk, deep ...",Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3UXFQUZ6P1JRB,B00006L9LC,"Smells incredible...almost a musk, deep scent. Lathers very well. You feel clean all day!","Smells incredible... almost a musk, deep ...",Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ATCQ2K4QG03T4,B00006L9LC,I like this shampoo. It makes my hair feel nice and soft. I'm in my 50's and on medication. So my hair always feels dry. But when i use this shampoo it makes my hair so much softer.,I like this shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ATCQ2K4QG03T4,B00006L9LC,I like this shampoo. It makes my hair feel nice and soft. I'm in my 50's and on medication. So my hair always feels dry. But when i use this shampoo it makes my hair so much softer.,I like this shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2SEHJL7RHNW0Q,B00006L9LC,"Purchased this for my wife, she loves the product.  She uses it very night, can see a difference in her skin.","Purchased this for my wife, she loves the product ...",Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2SEHJL7RHNW0Q,B00006L9LC,"Purchased this for my wife, she loves the product.  She uses it very night, can see a difference in her skin.","Purchased this for my wife, she loves the product ...",Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A25NX4BU2GD908,B00006L9LC,Very nice fragrance.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A25NX4BU2GD908,B00006L9LC,Very nice fragrance.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1TYZNOET5SXZF,B00006L9LC,makes hair smell really good,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1TYZNOET5SXZF,B00006L9LC,makes hair smell really good,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A15NM9DLEOB4XI,B00006L9LC,I really like the way this product  enhances my hair's natural curl without being sticky.  Lightweight and non-greasy.,Nice hair product.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A15NM9DLEOB4XI,B00006L9LC,I really like the way this product  enhances my hair's natural curl without being sticky.  Lightweight and non-greasy.,Nice hair product.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AMYTL79JMGQ6D,B00006L9LC,To me this shampoo has to best smell. It cleans very well without drying my hair out. My favorite shampoo.,My favorite shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AMYTL79JMGQ6D,B00006L9LC,To me this shampoo has to best smell. It cleans very well without drying my hair out. My favorite shampoo.,My favorite shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A392UWXM2CDJ6V,B00006L9LC,"Great stuff, wish I could find more",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A392UWXM2CDJ6V,B00006L9LC,"Great stuff, wish I could find more",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1UARSQWRRYEB7,B00006L9LC,Love this shampoo! Recommended by a friend! Color really lasts!,The Best!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1UARSQWRRYEB7,B00006L9LC,Love this shampoo! Recommended by a friend! Color really lasts!,The Best!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3KXVT8LE6X9LR,B00006L9LC,ive been using this cleanser for a few years now. i only found it in korea and brought a few tubes every time i visit (once a year). gentle but gets all the crap off. so happy to see it available stateside now.,gentle but gets all the crap off. so happy to see it available stateside ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3KXVT8LE6X9LR,B00006L9LC,ive been using this cleanser for a few years now. i only found it in korea and brought a few tubes every time i visit (once a year). gentle but gets all the crap off. so happy to see it available stateside now.,gentle but gets all the crap off. so happy to see it available stateside ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JQ30S858QNER,B00006L9LC,"So excited to see this on amazon! I found this hem while traveling and couldn't find it anywhere when I got him, this scrub is seriously the best. Gentle and effective.",The best scrub,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3JQ30S858QNER,B00006L9LC,"So excited to see this on amazon! I found this hem while traveling and couldn't find it anywhere when I got him, this scrub is seriously the best. Gentle and effective.",The best scrub,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A38EDCGATXMRI3,B00006L9LC,Good Stuff!,Good Stuff!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A38EDCGATXMRI3,B00006L9LC,Good Stuff!,Good Stuff!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2PUZMHH482FU7,B00006L9LC,Love this stuff - i'm on my second order. Started to get thinning hair. now there's whisps where there wasn't any and hair feels thicker all over.,love this stuff,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2PUZMHH482FU7,B00006L9LC,Love this stuff - i'm on my second order. Started to get thinning hair. now there's whisps where there wasn't any and hair feels thicker all over.,love this stuff,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AIG1G1AKH7JVB,B00006L9LC,Best stuff ever!  Makes my hair less frizzy when using with a flat iron.  Makes it soft & silky.  Highly recommend!,Best stuff ever,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AIG1G1AKH7JVB,B00006L9LC,Best stuff ever!  Makes my hair less frizzy when using with a flat iron.  Makes it soft & silky.  Highly recommend!,Best stuff ever,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A6CEOJ5ISIGRB,B00006L9LC,I love the smell of this body wash! It doesn't dry out my skin either!,Smells great!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A6CEOJ5ISIGRB,B00006L9LC,I love the smell of this body wash! It doesn't dry out my skin either!,Smells great!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A316WN9Q8LGXT,B00006L9LC,best for keratin treatments,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A316WN9Q8LGXT,B00006L9LC,best for keratin treatments,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A2WNVJ6S7OVZP4,B00006L9LC,It worked very well i disliked nothing,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
4.0,A2WNVJ6S7OVZP4,B00006L9LC,It worked very well i disliked nothing,Four Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AE051QZ4E3BPX,B00006L9LC,Received product in a timely fashion and am pleased.,Shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,AE051QZ4E3BPX,B00006L9LC,Received product in a timely fashion and am pleased.,Shampoo,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A27I10FZD5Y0OA,B00006L9LC,By far the BEST shampoo and conditioner I have used.  As someone with very thick and dry hair it has given me back the shine and texture I craved.,Excellent product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A27I10FZD5Y0OA,B00006L9LC,By far the BEST shampoo and conditioner I have used.  As someone with very thick and dry hair it has given me back the shine and texture I craved.,Excellent product!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A8FTL366YFPRX,B00006L9LC,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie.",Really improves the condition of your hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A8FTL366YFPRX,B00006L9LC,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie.",Really improves the condition of your hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ARFFWJFJWCAGE,B00006L9LC,Seems to work as usual.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,ARFFWJFJWCAGE,B00006L9LC,Seems to work as usual.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
3.0,AIPW346SC1MMK,B00006L9LC,"This product is a great deal. They don't sell this in the salon anymore, you can only find it online. It is a great product if you are looking for a shine. It did not work well as an anti-frizz product.",This product is a great deal. They don't sell this in the salon ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
3.0,AIPW346SC1MMK,B00006L9LC,"This product is a great deal. They don't sell this in the salon anymore, you can only find it online. It is a great product if you are looking for a shine. It did not work well as an anti-frizz product.",This product is a great deal. They don't sell this in the salon ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2F7429CLFVV3T,B00006L9LC,Leaves your hair full of volume and smells great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A2F7429CLFVV3T,B00006L9LC,Leaves your hair full of volume and smells great,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A26FGQS4JIPDH5,B00006L9LC,My son also likes this,smells great,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A26FGQS4JIPDH5,B00006L9LC,My son also likes this,smells great,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3E9APU6SYF2SD,B00006L9LC,Perfect size.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3E9APU6SYF2SD,B00006L9LC,Perfect size.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A14QBW6X0Q1YSD,B00006L9LC,"Love  the scent and it work better than any other mousse I have used. it makes my hair look natural, not stiff. My hair is shinier and fuller. Great stuff.",Love the scent and it work better than any other ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A14QBW6X0Q1YSD,B00006L9LC,"Love  the scent and it work better than any other mousse I have used. it makes my hair look natural, not stiff. My hair is shinier and fuller. Great stuff.",Love the scent and it work better than any other ...,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A80A8PCDT0NFB,B00006L9LC,"Used for years, it has DHT blocker",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A80A8PCDT0NFB,B00006L9LC,"Used for years, it has DHT blocker",Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3HA7DWA3A6P4D,B00006L9LC,Great Product; does wonders for colored treated hair.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3HA7DWA3A6P4D,B00006L9LC,Great Product; does wonders for colored treated hair.,Five Stars,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1FFGS17PQWUI8,B00006L9LC,I love it! I wish the conditioner was still available,Wonderful!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1FFGS17PQWUI8,B00006L9LC,I love it! I wish the conditioner was still available,Wonderful!,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1QMMNAIOIP0YO,B00006L9LC,It makes your scalp tingle and does a great job of cleaning your hair.,Great for every day use.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A1QMMNAIOIP0YO,B00006L9LC,It makes your scalp tingle and does a great job of cleaning your hair.,Great for every day use.,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A327QPYID8TDAA,B00006L9LC,This keeps my silver hair looking silvery (rather than yellow).  I reorder this on a regular basis.,No more yellow hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A327QPYID8TDAA,B00006L9LC,This keeps my silver hair looking silvery (rather than yellow).  I reorder this on a regular basis.,No more yellow hair,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3QDLODOQKUXGN,B00006L9LC,Great fragrance and product.  Will purchase again.,Great Body Wash,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3QDLODOQKUXGN,B00006L9LC,Great fragrance and product.  Will purchase again.,Great Body Wash,Citre Shine Moisture Burst Shampoo - 16 fl oz
5.0,A3RQS9GT66TEB8,B00006L9LC,I like the way it cools my head and cleans my hair,Cooling,Citre Shine Moisture Burst Shampoo - 16 fl oz
