user_id,movie_title,predicted_rating
2623,"Gods Must Be Crazy, The (1980)",3.0
2624,Antz (1998),3.0
2625,Red Dawn (1984),3.0
2626,Autumn in New York (2000),3.0
2627,My Life as a Dog (Mitt liv som hund) (1985),3.0
2628,He Got Game (1998),4.0
2631,Raising Arizona (1987),4.0
2636,"General's Daughter, The (1999)",4.0
2638,Speed (1994),3.0
2641,Bull Durham (1988),4.0
2643,Insomnia (1997),3.0
2646,Titanic (1997),3.0
2650,Monty Python and the Holy Grail (1974),3.0
2652,Defending Your Life (1991),3.0
2659,Witness (1985),3.0
2662,American Graffiti (1973),3.0
2664,"Addams Family, The (1991)",4.0
2665,Hoosiers (1986),4.0
2669,Freeway (1996),3.0
2670,Blazing Saddles (1974),3.0
2673,"Red Violin, The (Le Violon rouge) (1998)",4.0
2683,"Client, The (1994)",1.0
2684,So I Married an Axe Murderer (1993),3.0
2685,Monty Python and the Holy Grail (1974),3.0
2691,"Cell, The (2000)",3.0
2693,Spartacus (1960),3.0
2694,"Nightmare on Elm Street 4: The Dream Master, A (1988)",3.0
2699,"American President, The (1995)",3.0
2700,"Frighteners, The (1996)",3.0
2704,Serpico (1973),3.0
2709,"Adventures of Milo and Otis, The (1986)",3.0
2731,"League of Their Own, A (1992)",3.0
2733,"Player, The (1992)",3.0
2735,Fight Club (1999),4.0
2736,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.0
2749,"Lost World: Jurassic Park, The (1997)",4.0
2750,Thelma & Louise (1991),5.0
2751,No Small Affair (1984),5.0
2752,"Postino, Il (The Postman) (1994)",4.0
2753,"Actor's Revenge, An (Yukinojo Henge) (1963)",3.0
2757,"French Connection, The (1971)",3.0
2762,"Messenger: The Story of Joan of Arc, The (1999)",3.0
2764,"Grand Day Out, A (1992)",5.0
2765,Heartbreak Ridge (1986),3.0
2766,Rules of Engagement (2000),3.0
2773,"Endless Summer, The (1966)",2.0
2774,Broadcast News (1987),3.0
2779,Glengarry Glen Ross (1992),3.0
2780,Bowfinger (1999),3.0
2781,"Abyss, The (1989)",3.0
2786,"Quick and the Dead, The (1995)",3.0
2788,"Man for All Seasons, A (1966)",4.0
2790,"Dark Crystal, The (1982)",3.0
2793,"Dog's Life, A (1920)",3.0
2803,"Graduate, The (1967)",3.0
2807,Nixon (1995),2.0
2814,As Good As It Gets (1997),3.0
2818,Analyze This (1999),3.0
2820,Autumn Sonata (Höstsonaten ) (1978),3.0
2825,Sneakers (1992),3.0
2826,Being There (1979),3.0
2831,"Christmas Story, A (1983)",4.0
2838,"Bicycle Thief, The (Ladri di biciclette) (1948)",3.0
2843,High Fidelity (2000),4.0
2847,Misery (1990),3.0
2848,Dune (1984),3.0
2854,"American Tail, An (1986)",3.0
2855,Freejack (1992),3.0
2857,"Breakfast Club, The (1985)",4.0
2859,"Paper Chase, The (1973)",3.0
2860,Midnight Express (1978),3.0
2866,My Best Friend's Wedding (1997),3.0
2877,One Flew Over the Cuckoo's Nest (1975),5.0
2878,"Big Chill, The (1983)",3.0
2880,"Transformers: The Movie, The (1986)",3.0
2889,Little Shop of Horrors (1986),3.0
2892,X-Men (2000),5.0
2893,Star Wars: Episode I - The Phantom Menace (1999),3.0
2895,Tequila Sunrise (1988),3.0
2901,"Bridge on the River Kwai, The (1957)",3.0
2907,Another Stakeout (1993),3.0
2909,Freejack (1992),3.0
2914,Caddyshack (1980),3.0
2921,Superman (1978),4.0
2928,Airplane! (1980),3.0
2929,Pacific Heights (1990),3.0
2939,Cool Hand Luke (1967),3.0
2942,City Lights (1931),3.0
2944,Swingers (1996),3.0
2946,...And Justice for All (1979),3.0
2952,Shall We Dance? (Shall We Dansu?) (1996),4.0
2955,No Way Out (1987),3.0
2957,Apocalypse Now (1979),3.0
2960,"Silence of the Lambs, The (1991)",3.0
2963,"Graduate, The (1967)",3.0
2964,Star Wars: Episode IV - A New Hope (1977),4.0
2965,Sleepers (1996),3.0
2967,"Last Detail, The (1973)",2.0
2972,Jacob's Ladder (1990),4.0
2974,Fargo (1996),4.0
2975,It Happened One Night (1934),3.0
2978,Shane (1953),3.0
2989,Star Trek VI: The Undiscovered Country (1991),3.0
2990,"Brothers McMullen, The (1995)",3.0
3000,Empire Records (1995),3.0
3001,"Abyss, The (1989)",5.0
3002,Unforgiven (1992),3.0
3005,Cocoon (1985),3.0
3012,Alien: Resurrection (1997),3.0
3015,8 1/2 Women (1999),3.0
3016,Star Trek V: The Final Frontier (1989),3.0
3017,Like Water for Chocolate (Como agua para chocolate) (1992),4.0
3020,Runaway Bride (1999),3.0
3029,When Harry Met Sally... (1989),4.0
3036,Mad Max (1979),3.0
3038,Sister Act (1992),3.0
3042,"Fisher King, The (1991)",4.0
3044,Blazing Saddles (1974),3.0
3049,Laura (1944),5.0
3050,Alien (1979),4.0
3054,"Cider House Rules, The (1999)",3.0
3067,Rebecca (1940),3.0
3069,Species (1995),3.0
3072,As Good As It Gets (1997),3.0
3075,Casablanca (1942),4.0
3078,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),3.0
3080,Crumb (1994),3.0
3081,Young Frankenstein (1974),3.0
3082,Top Gun (1986),5.0
3089,"Game, The (1997)",4.0
3090,Citizen Kane (1941),5.0
3098,Star Trek: The Wrath of Khan (1982),4.0
3108,Burnt By the Sun (Utomlyonnye solntsem) (1994),3.0
3112,"Karate Kid III, The (1989)",3.0
3117,Spartacus (1960),3.0
3118,"Mariachi, El (1992)",2.0
3128,"NeverEnding Story, The (1984)",3.0
3129,Major League: Back to the Minors (1998),2.0
3131,Gods and Monsters (1998),3.0
3132,Frequency (2000),3.0
3135,Easy Rider (1969),3.0
3136,Velvet Goldmine (1998),3.0
3139,Waking Ned Devine (1998),3.0
3145,Tron (1982),0
3146,Beetlejuice (1988),4.0
3148,Election (1999),3.0
3156,Deuce Bigalow: Male Gigolo (1999),2.0
3159,Peggy Sue Got Married (1986),3.0
3163,Superman II (1980),3.0
3168,Snow Falling on Cedars (1999),3.0
3171,Heidi Fleiss: Hollywood Madam (1995),3.0
3172,"Mariachi, El (1992)",3.0
3175,When Harry Met Sally... (1989),4.0
3177,Schindler's List (1993),3.0
3178,Ferris Bueller's Day Off (1986),4.0
3180,Welcome to the Dollhouse (1995),3.0
3182,Grumpier Old Men (1995),3.0
3187,Fargo (1996),4.0
3191,Jumpin' Jack Flash (1986),3.0
3193,Fargo (1996),4.0
3195,Full Metal Jacket (1987),3.0
3198,Braindead (1992),3.0
3200,Gladiator (2000),4.0
3201,"Color of Money, The (1986)",3.0
3204,Lethal Weapon (1987),4.0
3211,Four Weddings and a Funeral (1994),3.0
3215,Dirty Dancing (1987),3.0
3216,Muriel's Wedding (1994),3.0
3220,Apocalypse Now (1979),3.0
3222,Star Wars: Episode I - The Phantom Menace (1999),3.0
3224,She's All That (1999),3.0
3226,Taxi Driver (1976),3.0
3229,My Life in Pink (Ma vie en rose) (1997),2.0
3233,"Red Violin, The (Le Violon rouge) (1998)",3.0
3244,"Shawshank Redemption, The (1994)",5.0
3245,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),3.0
3246,Pulp Fiction (1994),4.0
3249,Mystery Men (1999),3.0
3251,Monty Python's Life of Brian (1979),3.0
3253,Austin Powers: The Spy Who Shagged Me (1999),3.0
3259,Gladiator (2000),4.0
3260,Fantasia (1940),3.0
3265,"Blues Brothers, The (1980)",3.0
3270,Lawrence of Arabia (1962),4.0
3271,Agnes of God (1985),4.0
3272,"People vs. Larry Flynt, The (1996)",3.0
3277,"Bronx Tale, A (1993)",5.0
3280,Say Anything... (1989),3.0
3281,"Secret of NIMH, The (1982)",4.0
3282,"Third Man, The (1949)",4.0
3284,Fargo (1996),5.0
3285,Lone Star (1996),3.0
3286,One Flew Over the Cuckoo's Nest (1975),4.0
3287,"Silence of the Lambs, The (1991)",5.0
3292,"Blob, The (1958)",3.0
3299,Paris Is Burning (1990),3.0
3300,"Gods Must Be Crazy, The (1980)",3.0
3301,Three Colors: Blue (1993),3.0
3304,Sleeping Beauty (1959),4.0
3306,Breaker Morant (1980),3.0
3310,Fight Club (1999),4.0
3313,Who Framed Roger Rabbit? (1988),3.0
3322,"Godfather, The (1972)",3.0
3323,"Last Detail, The (1973)",3.0
3333,Cruel Intentions (1999),3.0
3336,"Trip to Bountiful, The (1985)",3.0
3338,Much Ado About Nothing (1993),3.0
3339,Boys Don't Cry (1999),3.0
3344,Taxi Driver (1976),4.0
3346,Who Framed Roger Rabbit? (1988),3.0
3348,Jaws (1975),4.0
3351,Steel Magnolias (1989),4.0
3352,"Masque of the Red Death, The (1964)",3.0
3355,Iron Eagle II (1988),3.0
3359,L.A. Confidential (1997),3.0
3361,Indiana Jones and the Temple of Doom (1984),4.0
3367,Seven Days in May (1964),5.0
3369,Raising Arizona (1987),3.0
3371,Howards End (1992),3.0
3380,Platoon (1986),3.0
3383,"Suddenly, Last Summer (1959)",4.0
3389,Desperado (1995),4.0
3390,Romeo and Juliet (1968),3.0
3391,Houseguest (1994),3.0
3394,"Shawshank Redemption, The (1994)",4.0
3398,Crumb (1994),3.0
3399,Gladiator (2000),4.0
3400,Jaws (1975),3.0
3402,Holiday Inn (1942),2.0
3403,"Fox and the Hound, The (1981)",3.0
3404,Men in Black (1997),4.0
3410,Conan the Barbarian (1982),3.0
3411,Batman Returns (1992),3.0
3413,"Untouchables, The (1987)",4.0
3415,"Muppet Christmas Carol, The (1992)",4.0
3419,Willow (1988),3.0
3420,"Godfather: Part III, The (1990)",2.0
3425,Star Wars: Episode IV - A New Hope (1977),3.0
3428,"Madness of King George, The (1994)",3.0
3430,Sleepless in Seattle (1993),4.0
3434,"Rocketeer, The (1991)",4.0
3435,Four Weddings and a Funeral (1994),4.0
3453,Raising Arizona (1987),3.0
3456,Twelve Monkeys (1995),3.0
3462,Mallrats (1995),3.0
3464,Twister (1996),2.0
3468,"Producers, The (1968)",3.0
3474,Alien (1979),3.0
3475,Spaceballs (1987),3.0
3476,Curse of the Puppet Master (1998),2.0
3478,Nights of Cabiria (Le Notti di Cabiria) (1957),4.0
3481,Dead Again (1991),3.0
3483,Breathless (1983),4.0
3487,Sid and Nancy (1986),1.0
3488,Jaws 2 (1978),5.0
3491,"Color of Money, The (1986)",3.0
3492,Manhattan (1979),3.0
3493,Star Trek IV: The Voyage Home (1986),5.0
3495,Nurse Betty (2000),3.0
3496,"Ref, The (1994)",2.0
3501,"Wizard of Oz, The (1939)",4.0
3502,Fargo (1996),4.0
3503,"Naked Gun: From the Files of Police Squad!, The (1988)",3.0
3506,Grumpier Old Men (1995),2.0
3507,Vegas Vacation (1997),3.0
3512,Red Sonja (1985),3.0
3514,Blade Runner (1982),4.0
3515,Bambi (1942),3.0
3520,Who's Afraid of Virginia Woolf? (1966),3.0
3521,Children of Paradise (Les enfants du paradis) (1945),4.0
3523,Raiders of the Lost Ark (1981),4.0
3525,"Truman Show, The (1998)",4.0
3527,Platoon (1986),4.0
3534,Casablanca (1942),0
3538,"Mummy, The (1999)",3.0
3539,"Happy, Texas (1999)",3.0
3541,"Dirty Dozen, The (1967)",3.0
3546,"Boat, The (Das Boot) (1981)",2.0
3550,Titan A.E. (2000),2.0
3551,Body Heat (1981),2.0
3558,Pulp Fiction (1994),4.0
3566,Robin Hood (1973),3.0
3567,"Last Picture Show, The (1971)",3.0
3569,"Muppet Movie, The (1979)",3.0
3576,Once Upon a Time in the West (1969),5.0
3588,"Bridge on the River Kwai, The (1957)",4.0
3589,Sleeper (1973),3.0
3590,"Fish Called Wanda, A (1988)",4.0
3592,Peggy Sue Got Married (1986),3.0
3594,Jerry Maguire (1996),4.0
3596,Kagemusha (1980),3.0
3600,Ransom (1996),3.0
3601,Dances with Wolves (1990),3.0
3612,"Game, The (1997)",3.0
3615,Crumb (1994),3.0
3618,Twister (1996),3.0
3620,Scream (1996),0
3621,"Buddy Holly Story, The (1978)",3.0
3624,"Usual Suspects, The (1995)",3.0
3626,"Jackal, The (1997)",3.0
3627,Trainspotting (1996),3.0
3641,Angel and the Badman (1947),3.0
3645,Predator (1987),3.0
3647,Duck Soup (1933),3.0
3648,Desperado (1995),3.0
3650,Species II (1998),2.0
3651,"Saint, The (1997)",3.0
3653,Reservoir Dogs (1992),4.0
3658,"Nightmare Before Christmas, The (1993)",3.0
3666,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
3668,Rear Window (1954),5.0
3672,"Elephant Man, The (1980)",3.0
3673,"Fish Called Wanda, A (1988)",5.0
3674,Total Recall (1990),4.0
3681,Deep Impact (1998),3.0
3684,"Abyss, The (1989)",2.0
3685,20 Dates (1998),3.0
3688,Goldfinger (1964),3.0
3693,White Men Can't Jump (1992),3.0
3694,Toy Story 2 (1999),4.0
3699,Braveheart (1995),5.0
3704,"Gods Must Be Crazy, The (1980)",2.0
3705,Breaker Morant (1980),3.0
3717,Out of Africa (1985),3.0
3718,Inherit the Wind (1960),2.0
3721,Young Frankenstein (1974),3.0
3724,Rob Roy (1995),3.0
3729,Back to the Future Part III (1990),2.0
3733,One Flew Over the Cuckoo's Nest (1975),3.0
3735,Clerks (1994),3.0
3740,Gladiator (2000),5.0
3751,Arsenic and Old Lace (1944),3.0
3754,"Presidio, The (1988)",3.0
3756,My Cousin Vinny (1992),4.0
3760,"Longest Day, The (1962)",3.0
3762,Godzilla (1998),3.0
3764,One False Move (1991),5.0
3773,Desperado (1995),2.0
3778,Cyrano de Bergerac (1990),3.0
3785,Kingpin (1996),3.0
3788,Some Kind of Wonderful (1987),3.0
3793,City Slickers II: The Legend of Curly's Gold (1994),3.0
3796,Private Benjamin (1980),3.0
3797,"Secret of Roan Inish, The (1994)",4.0
3805,"Professional, The (a.k.a. Leon: The Professional) (1994)",3.0
3808,Piranha (1978),3.0
3811,Say Anything... (1989),4.0
3813,Dead Man Walking (1995),4.0
3821,Beavis and Butt-head Do America (1996),3.0
3822,Double Jeopardy (1999),3.0
3824,Cocoon (1985),3.0
3825,My Fair Lady (1964),3.0
3830,"Straight Story, The (1999)",3.0
3832,Babe (1995),3.0
3833,Vertigo (1958),3.0
3834,Tarzan (1999),5.0
3835,"Silence of the Lambs, The (1991)",4.0
3837,Real Genius (1985),3.0
3840,Twister (1996),3.0
3842,12 Angry Men (1957),4.0
3844,Air America (1990),4.0
3848,Rocky (1976),3.0
3852,Desperately Seeking Susan (1985),3.0
3853,Apocalypse Now (1979),4.0
3854,"Hurricane, The (1999)",2.0
3864,Shampoo (1975),3.0
3871,Mars Attacks! (1996),3.0
3877,"Palm Beach Story, The (1942)",3.0
3878,Arthur (1981),3.0
3880,Planet of the Apes (1968),3.0
3884,"Brady Bunch Movie, The (1995)",3.0
3885,SLC Punk! (1998),3.0
3888,East of Eden (1955),3.0
3889,GoodFellas (1990),3.0
3892,Yojimbo (1961),4.0
3894,"Man Who Would Be King, The (1975)",3.0
3898,Papillon (1973),3.0
3899,Double Jeopardy (1999),3.0
3900,Back to the Future Part III (1990),3.0
3909,Wild Wild West (1999),3.0
3910,Don Juan DeMarco (1995),3.0
3912,Mad Max (1979),3.0
3916,Superman IV: The Quest for Peace (1987),2.0
3918,Doctor Dolittle (1998),4.0
3920,Arachnophobia (1990),4.0
3930,Annie Hall (1977),4.0
3933,American Beauty (1999),3.0
3934,Angels in the Outfield (1994),3.0
3936,"Truman Show, The (1998)",3.0
3940,"Few Good Men, A (1992)",4.0
3942,"Lion King, The (1994)",5.0
3945,"7th Voyage of Sinbad, The (1958)",3.0
3947,Terminator 2: Judgment Day (1991),3.0
3948,Monty Python and the Holy Grail (1974),4.0
3951,"Saint, The (1997)",3.0
3959,Loser (2000),3.0
3963,"Mummy, The (1999)",3.0
3964,Lethal Weapon 3 (1992),3.0
3967,How Stella Got Her Groove Back (1998),3.0
3971,Inspector Gadget (1999),3.0
3972,"Beach, The (2000)",3.0
3976,Inventing the Abbotts (1997),4.0
3978,Frenzy (1972),3.0
3981,Notting Hill (1999),3.0
3984,Maverick (1994),3.0
3999,Terminator 2: Judgment Day (1991),4.0
4004,Dragonheart (1996),3.0
4006,Nobody Loves Me (Keiner liebt mich) (1994),3.0
4007,Black Dog (1998),2.0
4009,"Toxic Avenger, Part II, The (1989)",3.0
4015,Fantasia (1940),3.0
4016,Police Academy (1984),3.0
4019,"Silence of the Lambs, The (1991)",3.0
4022,So I Married an Axe Murderer (1993),3.0
4024,Never Been Kissed (1999),3.0
4025,Being John Malkovich (1999),3.0
4029,"Exorcist, The (1973)",3.0
4030,"Color of Money, The (1986)",3.0
4034,My Favorite Year (1982),3.0
4040,Lethal Weapon 3 (1992),3.0
4046,Sling Blade (1996),3.0
4048,Sabrina (1954),4.0
4050,Fargo (1996),3.0
4053,Volunteers (1985),3.0
4056,Winnie the Pooh and the Blustery Day (1968),4.0
4058,"English Patient, The (1996)",3.0
4060,"Sting, The (1973)",2.0
4063,"Great Santini, The (1979)",3.0
4064,Peter Pan (1953),5.0
4072,This Is Spinal Tap (1984),3.0
4074,"Boat, The (Das Boot) (1981)",3.0
4081,Father of the Bride (1950),3.0
4082,October Sky (1999),4.0
4084,28 Days (2000),3.0
4085,U-571 (2000),3.0
4088,"Sixth Sense, The (1999)",3.0
4089,Pacific Heights (1990),3.0
4090,"Absent Minded Professor, The (1961)",3.0
4092,Vacation (1983),4.0
4093,Miracle on 34th Street (1947),4.0
4096,Batman (1989),3.0
4097,Back to the Future (1985),5.0
4099,Raising Arizona (1987),3.0
4103,Private Parts (1997),2.0
4107,"Clockwork Orange, A (1971)",3.0
4108,E.T. the Extra-Terrestrial (1982),4.0
4114,M*A*S*H (1970),3.0
4118,"Spy Who Loved Me, The (1977)",3.0
4123,Psycho (1960),3.0
4125,Trading Places (1983),5.0
4129,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5.0
4134,"Deer Hunter, The (1978)",4.0
4150,Full Metal Jacket (1987),3.0
4152,Mutiny on the Bounty (1935),4.0
4156,Get Shorty (1995),4.0
4159,Back to the Future Part III (1990),3.0
4160,Back to the Future Part II (1989),3.0
4167,"Three Musketeers, The (1993)",3.0
4169,Return of the Fly (1959),4.0
4170,Cape Fear (1991),3.0
4182,Blade Runner (1982),4.0
4186,Frankenstein (1931),3.0
4190,Gone with the Wind (1939),3.0
4193,Risky Business (1983),4.0
4195,"Thin Man, The (1934)",4.0
4197,Good Will Hunting (1997),4.0
4202,Ladyhawke (1985),3.0
4204,"Great Santini, The (1979)",3.0
4206,Air America (1990),3.0
4207,Days of Heaven (1978),3.0
4209,Galaxy Quest (1999),4.0
4210,Alien: Resurrection (1997),3.0
4215,Groundhog Day (1993),5.0
4221,On the Waterfront (1954),3.0
4223,"Conversation, The (1974)",2.0
4224,Chinatown (1974),0
4227,Dances with Wolves (1990),4.0
4228,American Beauty (1999),3.0
4231,"Godfather, The (1972)",4.0
4233,Patriot Games (1992),3.0
4234,Babes in Toyland (1961),4.0
4235,Tombstone (1993),3.0
4238,Where Eagles Dare (1969),3.0
4245,Terminator 2: Judgment Day (1991),4.0
4247,"Black Hole, The (1979)",3.0
4253,Robin Hood (1973),4.0
4256,Monty Python's Life of Brian (1979),4.0
4267,Wild Wild West (1999),3.0
4271,Summer of Sam (1999),3.0
4273,Fast Times at Ridgemont High (1982),4.0
4277,"Incredible Journey, The (1963)",3.0
4282,G. I. Blues (1960),3.0
4286,Alice in Wonderland (1951),3.0
4290,Schindler's List (1993),5.0
4303,Short Cuts (1993),3.0
4305,Misery (1990),3.0
4310,U.S. Marshalls (1998),3.0
4312,Cape Fear (1991),3.0
4313,To Kill a Mockingbird (1962),3.0
4318,Leaving Las Vegas (1995),3.0
4319,Armageddon (1998),3.0
4321,"Christmas Story, A (1983)",3.0
4324,M*A*S*H (1970),3.0
4326,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),3.0
4327,"Wizard of Oz, The (1939)",5.0
4328,Vertigo (1958),4.0
4330,Trainspotting (1996),3.0
4331,Lethal Weapon (1987),5.0
4337,Pet Sematary (1989),3.0
4344,Heathers (1989),3.0
4345,"Rapture, The (1991)",2.0
4355,"Honey, I Shrunk the Kids (1989)",3.0
4356,Mystery Science Theater 3000: The Movie (1996),3.0
4360,Home Alone (1990),3.0
4361,"Adventures of Pinocchio, The (1996)",3.0
4363,Escape from the Planet of the Apes (1971),3.0
4364,Casper (1995),3.0
4367,Butch Cassidy and the Sundance Kid (1969),3.0
4369,"Boat, The (Das Boot) (1981)",3.0
4373,Dracula (1931),3.0
4379,"Cable Guy, The (1996)",3.0
4381,Candyman (1992),3.0
4384,"Nutty Professor, The (1996)",4.0
4386,King Kong (1933),3.0
4388,Star Trek: The Motion Picture (1979),0
4396,Groundhog Day (1993),5.0
4397,Election (1999),4.0
4404,"Cable Guy, The (1996)",3.0
4405,Hoop Dreams (1994),4.0
4406,Lake Placid (1999),3.0
4408,Coming Home (1978),3.0
4410,Chicken Run (2000),3.0
4418,Bananas (1971),3.0
4422,Free Willy 2: The Adventure Home (1995),3.0
4423,Who's Afraid of Virginia Woolf? (1966),4.0
4424,Cool Hand Luke (1967),4.0
4425,Nobody's Fool (1994),3.0
4429,Safe (1995),3.0
4431,Police Academy 3: Back in Training (1986),2.0
4432,Sleepless in Seattle (1993),3.0
4440,Deliverance (1972),3.0
4442,Belle de jour (1967),4.0
4445,"Talented Mr. Ripley, The (1999)",3.0
4447,Robert A. Heinlein's The Puppet Masters (1994),3.0
4448,Tigerland (2000),3.0
4451,Raging Bull (1980),3.0
4457,"Searchers, The (1956)",3.0
4459,Big Trouble in Little China (1986),3.0
4463,Malcolm X (1992),3.0
4466,Independence Day (ID4) (1996),5.0
4467,Dirty Dancing (1987),4.0
4468,"African Queen, The (1951)",3.0
4469,Casablanca (1942),5.0
4471,L.A. Story (1991),3.0
4473,South Pacific (1958),3.0
4474,Peggy Sue Got Married (1986),3.0
4478,"Maltese Falcon, The (1941)",5.0
4480,Kalifornia (1993),3.0
4482,On Golden Pond (1981),4.0
4483,"Story of Us, The (1999)",3.0
4484,Rules of Engagement (2000),3.0
4494,Casablanca (1942),5.0
4500,One Flew Over the Cuckoo's Nest (1975),5.0
4502,Dangerous Liaisons (1988),3.0
4505,Tomorrow Never Dies (1997),3.0
4506,King Kong (1933),3.0
4508,Heat (1995),4.0
4509,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
4510,"Talented Mr. Ripley, The (1999)",4.0
4511,Westworld (1973),3.0
4513,Toy Story (1995),5.0
4514,Clerks (1994),4.0
4516,Chinatown (1974),5.0
4521,"American President, The (1995)",3.0
4531,Titan A.E. (2000),3.0
4535,Rumble in the Bronx (1995),3.0
4539,Gods and Monsters (1998),2.0
4543,"Quick and the Dead, The (1995)",5.0
4551,Safe (1995),3.0
4556,"Secret Garden, The (1993)",4.0
4560,Pale Rider (1985),3.0
4562,Raising Arizona (1987),3.0
4564,Dog Day Afternoon (1975),4.0
4565,"Killer, The (Die xue shuang xiong) (1989)",3.0
4568,American Beauty (1999),4.0
4577,Rambo III (1988),3.0
4578,eXistenZ (1999),3.0
4580,Three Colors: Blue (1993),3.0
4588,Victor/Victoria (1982),3.0
4589,Network (1976),3.0
4595,Repo Man (1984),5.0
4598,Shaft's Big Score! (1972),3.0
4600,"Princess Bride, The (1987)",3.0
4601,"Saint, The (1997)",3.0
4607,Quest for Fire (1981),3.0
4637,Waterworld (1995),2.0
4642,Planet of the Apes (1968),3.0
4647,"First Wives Club, The (1996)",3.0
4650,Austin Powers: The Spy Who Shagged Me (1999),3.0
4653,Get Shorty (1995),3.0
4659,"Shawshank Redemption, The (1994)",5.0
