user_id,item_id,title,actual_rating,predicted_rating
507,3067,Women on the Verge of a Nervous Breakdown (1988),4,4.0
507,3911,Best in Show (2000),5,4.0
507,877,Girls Town (1996),3,3.0
509,1246,Dead Poets Society (1989),4,4.0
509,1407,Scream (1996),4,4.0
509,3535,American Psycho (2000),5,4.0
509,1094,"Crying Game, The (1992)",4,4.0
513,3863,"Cell, The (2000)",4,4.0
513,2683,Austin Powers: The Spy Who Shagged Me (1999),4,4.0
513,3421,Animal House (1978),4,4.0
513,3524,Arthur (1981),2,4.0
515,1169,American Dream (1990),5,4.0
515,306,Three Colors: Red (1994),3,4.0
515,2348,Sid and Nancy (1986),3,3.0
515,1208,Apocalypse Now (1979),4,4.0
516,588,Aladdin (1992),3,4.0
516,3114,Toy Story 2 (1999),3,4.0
516,1372,Star Trek VI: The Undiscovered Country (1991),3,3.0
516,32,Twelve Monkeys (1995),2,4.0
520,2109,"Jerk, The (1979)",5,4.0
520,1282,Fantasia (1940),4,5.0
520,903,Vertigo (1958),4,3.0
520,3275,"Boondock Saints, The (1999)",3,4.0
524,3408,Erin Brockovich (2000),4,3.0
524,3445,Eyes of Laura Mars (1978),3,3.0
524,1962,Driving Miss Daisy (1989),5,3.0
524,253,Interview with the Vampire (1994),3,4.0
526,2905,Sanjuro (1962),5,3.0
526,2571,"Matrix, The (1999)",4,3.0
526,3702,Mad Max (1979),3,3.0
526,3519,Force 10 from Navarone (1978),4,3.0
529,1953,"French Connection, The (1971)",4,4.0
529,1,Toy Story (1995),5,4.0
529,3409,Final Destination (2000),3,4.0
529,1204,Lawrence of Arabia (1962),5,4.0
531,2804,"Christmas Story, A (1983)",3,3.0
531,2054,"Honey, I Shrunk the Kids (1989)",4,4.0
531,783,"Hunchback of Notre Dame, The (1996)",3,3.0
531,1099,"Christmas Carol, A (1938)",4,4.0
533,372,Reality Bites (1994),2,4.0
533,1124,On Golden Pond (1981),2,4.0
533,1762,Deep Rising (1998),3,4.0
533,2409,Rocky II (1979),3,3.0
537,2908,Boys Don't Cry (1999),4,4.0
537,1304,Butch Cassidy and the Sundance Kid (1969),4,4.0
537,1953,"French Connection, The (1971)",4,4.0
537,1340,Bride of Frankenstein (1935),5,4.0
540,2146,St. Elmo's Fire (1985),3,4.0
540,1247,"Graduate, The (1967)",1,4.0
540,2707,Arlington Road (1999),3,4.0
540,1265,Groundhog Day (1993),2,3.0
541,3147,"Green Mile, The (1999)",5,2.0
541,2686,"Red Violin, The (Le Violon rouge) (1998)",3,3.0
541,2125,Ever After: A Cinderella Story (1998),4,3.0
541,838,Emma (1996),1,1.0
549,89,Nick of Time (1995),1,3.0
549,3707,Nine 1/2 Weeks (1986),4,3.0
549,1909,"X-Files: Fight the Future, The (1998)",5,4.0
549,3911,Best in Show (2000),4,4.0
550,743,Spy Hard (1996),3,4.0
550,281,Nobody's Fool (1994),4,4.0
550,2059,"Parent Trap, The (1998)",3,4.0
550,374,Richie Rich (1994),2,4.0
551,1358,Sling Blade (1996),4,4.0
551,2100,Splash (1984),4,4.0
551,1225,Amadeus (1984),5,4.0
551,85,Angels and Insects (1995),4,4.0
554,2724,Runaway Bride (1999),2,3.0
554,3753,"Patriot, The (2000)",3,3.0
554,2722,Deep Blue Sea (1999),3,3.0
554,2699,Arachnophobia (1990),2,3.0
558,1097,E.T. the Extra-Terrestrial (1982),5,4.0
558,1962,Driving Miss Daisy (1989),5,3.0
558,592,Batman (1989),2,3.0
558,218,Boys on the Side (1995),3,3.0
560,2571,"Matrix, The (1999)",4,4.0
560,1220,"Blues Brothers, The (1980)",3,3.0
560,1214,Alien (1979),5,3.0
560,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,4.0
564,1262,"Great Escape, The (1963)",4,4.0
564,3062,"Longest Day, The (1962)",4,3.0
564,2996,Music of the Heart (1999),4,3.0
564,910,Some Like It Hot (1959),2,4.0
573,3176,"Talented Mr. Ripley, The (1999)",4,4.0
573,1625,"Game, The (1997)",5,4.0
573,3702,Mad Max (1979),5,4.0
573,3044,Dead Again (1991),4,4.0
582,2050,Herbie Goes Bananas (1980),3,4.0
582,3617,Road Trip (2000),5,4.0
582,2707,Arlington Road (1999),5,4.0
582,2722,Deep Blue Sea (1999),5,4.0
585,2968,Time Bandits (1981),4,3.0
585,1625,"Game, The (1997)",3,3.0
585,3861,"Replacements, The (2000)",2,3.0
585,3863,"Cell, The (2000)",3,3.0
587,1277,Cyrano de Bergerac (1990),4,3.0
587,1441,Benny & Joon (1993),4,3.0
587,3608,Pee-wee's Big Adventure (1985),3,3.0
587,1307,When Harry Met Sally... (1989),2,3.0
588,3044,Dead Again (1991),4,4.0
588,3735,Serpico (1973),4,4.0
588,1280,Raise the Red Lantern (1991),5,4.0
588,1747,Wag the Dog (1997),4,4.0
591,1092,Basic Instinct (1992),3,3.0
591,1947,West Side Story (1961),4,4.0
591,2728,Spartacus (1960),4,3.0
591,2259,Blame It on Rio (1984),2,3.0
599,2925,"Conformist, The (Il Conformista) (1970)",3,3.0
599,1299,"Killing Fields, The (1984)",4,3.0
599,608,Fargo (1996),5,3.0
599,2130,Atlantic City (1980),4,3.0
601,3253,Wayne's World (1992),3,3.0
601,2872,Excalibur (1981),5,3.0
601,3897,Almost Famous (2000),4,3.0
601,778,Trainspotting (1996),5,3.0
611,2333,Gods and Monsters (1998),4,3.0
611,2628,Star Wars: Episode I - The Phantom Menace (1999),3,3.0
611,2762,"Sixth Sense, The (1999)",5,3.0
611,2572,10 Things I Hate About You (1999),4,3.0
620,231,Dumb & Dumber (1994),3,4.0
620,2723,Mystery Men (1999),3,4.0
620,1550,Trial and Error (1997),3,4.0
620,745,"Close Shave, A (1995)",5,4.0
622,2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",3,4.0
622,858,"Godfather, The (1972)",5,4.0
622,3359,Breaking Away (1979),5,4.0
622,912,Casablanca (1942),5,5.0
624,1274,Akira (1988),2,3.0
624,3034,Robin Hood (1973),4,3.0
624,2000,Lethal Weapon (1987),4,3.0
624,2023,"Godfather: Part III, The (1990)",3,3.0
626,1242,Glory (1989),5,4.0
626,2628,Star Wars: Episode I - The Phantom Menace (1999),4,3.0
626,1210,Star Wars: Episode VI - Return of the Jedi (1983),5,5.0
626,2294,Antz (1998),4,4.0
637,2140,"Dark Crystal, The (1982)",2,4.0
637,592,Batman (1989),2,3.0
637,1101,Top Gun (1986),4,4.0
637,2641,Superman II (1980),4,3.0
641,1204,Lawrence of Arabia (1962),5,4.0
641,1097,E.T. the Extra-Terrestrial (1982),4,4.0
641,3510,Frequency (2000),5,4.0
641,318,"Shawshank Redemption, The (1994)",5,5.0
650,3555,U-571 (2000),3,4.0
650,2571,"Matrix, The (1999)",5,4.0
650,2133,Adventures in Babysitting (1987),4,4.0
650,110,Braveheart (1995),5,4.0
651,2701,Wild Wild West (1999),2,3.0
651,1945,On the Waterfront (1954),5,4.0
651,1784,As Good As It Gets (1997),4,3.0
651,1344,Cape Fear (1962),4,4.0
656,3606,On the Town (1949),3,3.0
656,1247,"Graduate, The (1967)",5,4.0
656,28,Persuasion (1995),4,4.0
656,2398,Miracle on 34th Street (1947),5,4.0
660,296,Pulp Fiction (1994),5,3.0
660,1445,McHale's Navy (1997),3,2.0
660,357,Four Weddings and a Funeral (1994),2,2.0
660,2779,Heaven Can Wait (1978),5,2.0
661,2571,"Matrix, The (1999)",5,5.0
661,1210,Star Wars: Episode VI - Return of the Jedi (1983),5,5.0
661,2200,Under Capricorn (1949),3,3.0
661,589,Terminator 2: Judgment Day (1991),5,5.0
671,1245,Miller's Crossing (1990),4,4.0
671,3037,Little Big Man (1970),4,4.0
671,296,Pulp Fiction (1994),5,4.0
671,593,"Silence of the Lambs, The (1991)",4,5.0
673,3569,"Idiots, The (Idioterne) (1998)",5,2.0
673,280,Murder in the First (1995),2,3.0
673,2532,Conquest of the Planet of the Apes (1972),1,3.0
673,1952,Midnight Cowboy (1969),5,3.0
677,1580,Men in Black (1997),4,5.0
677,318,"Shawshank Redemption, The (1994)",5,5.0
677,1234,"Sting, The (1973)",4,5.0
677,36,Dead Man Walking (1995),5,5.0
679,2313,"Elephant Man, The (1980)",5,3.0
679,1275,Highlander (1986),4,3.0
679,2287,Them! (1954),3,3.0
679,2174,Beetlejuice (1988),3,3.0
681,709,Oliver & Company (1988),3,5.0
681,2987,Who Framed Roger Rabbit? (1988),5,5.0
681,13,Balto (1995),4,5.0
681,783,"Hunchback of Notre Dame, The (1996)",3,5.0
682,1208,Apocalypse Now (1979),5,5.0
682,1080,Monty Python's Life of Brian (1979),5,5.0
682,176,Living in Oblivion (1995),4,4.0
682,2396,Shakespeare in Love (1998),4,5.0
688,1222,Full Metal Jacket (1987),3,4.0
688,1944,From Here to Eternity (1953),4,4.0
688,3701,Alien Nation (1988),2,4.0
688,3808,Two Women (La Ciociara) (1961),3,3.0
690,1959,Out of Africa (1985),1,5.0
690,356,Forrest Gump (1994),4,5.0
690,3397,"Great Muppet Caper, The (1981)",4,4.0
690,595,Beauty and the Beast (1991),4,5.0
691,1580,Men in Black (1997),4,4.0
691,1339,Bram Stoker's Dracula (1992),4,3.0
691,2788,And Now for Something Completely Different (1971),4,3.0
691,1292,Being There (1979),4,4.0
692,2985,Robocop (1987),3,3.0
692,3826,Hollow Man (2000),3,4.0
692,95,Broken Arrow (1996),2,3.0
692,2880,Operation Condor 2 (Longxiong hudi) (1990),4,4.0
698,1301,Forbidden Planet (1956),3,3.0
698,2571,"Matrix, The (1999)",5,4.0
698,1676,Starship Troopers (1997),3,3.0
698,76,Screamers (1995),4,3.0
699,595,Beauty and the Beast (1991),4,4.0
699,437,Cops and Robbersons (1994),3,3.0
699,1586,G.I. Jane (1997),5,3.0
699,442,Demolition Man (1993),4,3.0
701,372,Reality Bites (1994),5,3.0
701,2502,Office Space (1999),3,3.0
701,1748,Dark City (1998),3,3.0
701,2125,Ever After: A Cinderella Story (1998),4,3.0
702,2002,Lethal Weapon 3 (1992),4,3.0
702,2690,"Ideal Husband, An (1999)",5,3.0
702,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4,4.0
702,2243,Broadcast News (1987),3,3.0
710,2146,St. Elmo's Fire (1985),2,4.0
710,2860,Blue Streak (1999),4,3.0
710,882,"Trigger Effect, The (1996)",3,3.0
710,3578,Gladiator (2000),3,4.0
711,1172,Cinema Paradiso (1988),5,5.0
711,3072,Moonstruck (1987),4,4.0
711,260,Star Wars: Episode IV - A New Hope (1977),5,5.0
711,1945,On the Waterfront (1954),3,5.0
719,3863,"Cell, The (2000)",3,3.0
719,3555,U-571 (2000),3,3.0
719,2542,"Lock, Stock & Two Smoking Barrels (1998)",4,3.0
719,1,Toy Story (1995),4,3.0
721,594,Snow White and the Seven Dwarfs (1937),4,5.0
721,3453,Here on Earth (2000),4,4.0
721,1358,Sling Blade (1996),4,4.0
721,3256,Patriot Games (1992),4,4.0
729,2393,Star Trek: Insurrection (1998),3,4.0
729,457,"Fugitive, The (1993)",4,4.0
729,608,Fargo (1996),5,4.0
729,1584,Contact (1997),5,4.0
732,3791,Footloose (1984),3,3.0
732,2278,Ronin (1998),3,3.0
732,2027,Mafia! (1998),1,3.0
732,1957,Chariots of Fire (1981),2,3.0
733,3819,Tampopo (1986),4,4.0
733,2248,Say Anything... (1989),3,4.0
733,34,Babe (1995),5,4.0
733,2791,Airplane! (1980),4,4.0
743,3526,Parenthood (1989),2,3.0
743,187,Party Girl (1995),3,3.0
743,1914,Smoke Signals (1998),5,3.0
743,1285,Heathers (1989),4,3.0
744,1210,Star Wars: Episode VI - Return of the Jedi (1983),5,5.0
744,1586,G.I. Jane (1997),1,5.0
744,2463,Ruthless People (1986),3,5.0
744,2596,SLC Punk! (1998),5,5.0
746,1762,Deep Rising (1998),1,2.0
746,11,"American President, The (1995)",4,3.0
746,1729,Jackie Brown (1997),2,3.0
746,2908,Boys Don't Cry (1999),4,3.0
748,366,Wes Craven's New Nightmare (1994),2,2.0
748,1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",2,2.0
748,3917,Hellraiser (1987),3,2.0
748,1080,Monty Python's Life of Brian (1979),5,4.0
749,2001,Lethal Weapon 2 (1989),2,3.0
749,3678,"Man with the Golden Arm, The (1955)",4,3.0
749,1388,Jaws 2 (1978),4,3.0
749,742,Thinner (1996),3,2.0
752,3408,Erin Brockovich (2000),4,5.0
752,2977,Crazy in Alabama (1999),3,4.0
752,3593,Battlefield Earth (2000),1,2.0
752,697,Feeling Minnesota (1996),3,3.0
755,1954,Rocky (1976),3,5.0
755,17,Sense and Sensibility (1995),4,5.0
755,25,Leaving Las Vegas (1995),4,5.0
755,2396,Shakespeare in Love (1998),4,5.0
760,121,"Boys of St. Vincent, The (1993)",4,4.0
760,1225,Amadeus (1984),5,5.0
760,3545,Cabaret (1972),4,5.0
760,2427,"Thin Red Line, The (1998)",5,4.0
764,1198,Raiders of the Lost Ark (1981),5,4.0
764,953,It's a Wonderful Life (1946),3,5.0
764,2428,"Faculty, The (1998)",2,3.0
764,3108,"Fisher King, The (1991)",5,4.0
765,513,Radioland Murders (1994),5,3.0
765,2311,2010 (1984),3,3.0
765,2664,Invasion of the Body Snatchers (1956),3,4.0
765,3033,Spaceballs (1987),3,4.0
770,3087,Scrooged (1988),5,3.0
770,2142,"American Tail: Fievel Goes West, An (1991)",2,3.0
770,415,Another Stakeout (1993),1,3.0
770,3298,Boiler Room (2000),3,3.0
771,1286,Somewhere in Time (1980),3,4.0
771,1284,"Big Sleep, The (1946)",5,4.0
771,260,Star Wars: Episode IV - A New Hope (1977),4,4.0
771,951,His Girl Friday (1940),4,4.0
773,2841,Stir of Echoes (1999),4,4.0
773,2975,"Best Man, The (1999)",4,4.0
773,1490,B*A*P*S (1997),2,3.0
773,2605,Entrapment (1999),3,4.0
774,1221,"Godfather: Part II, The (1974)",4,4.0
774,2826,"13th Warrior, The (1999)",1,3.0
774,1307,When Harry Met Sally... (1989),3,4.0
774,1500,Grosse Pointe Blank (1997),3,3.0
779,2719,"Haunting, The (1999)",3,3.0
779,2722,Deep Blue Sea (1999),3,4.0
779,2038,"Cat from Outer Space, The (1978)",3,4.0
779,2676,Instinct (1999),2,4.0
784,2581,Never Been Kissed (1999),2,3.0
784,3825,Coyote Ugly (2000),3,4.0
784,2605,Entrapment (1999),3,3.0
784,2572,10 Things I Hate About You (1999),5,4.0
785,2582,Twin Dragons (Shuang long hui) (1992),5,3.0
785,288,Natural Born Killers (1994),4,2.0
785,2640,Superman (1978),1,2.0
785,112,Rumble in the Bronx (1995),5,2.0
791,362,"Jungle Book, The (1994)",3,4.0
791,1092,Basic Instinct (1992),3,4.0
791,420,Beverly Hills Cop III (1994),2,3.0
791,589,Terminator 2: Judgment Day (1991),5,4.0
792,2968,Time Bandits (1981),4,3.0
792,1240,"Terminator, The (1984)",5,4.0
792,2770,Bowfinger (1999),2,4.0
792,2657,"Rocky Horror Picture Show, The (1975)",3,4.0
793,616,"Aristocats, The (1970)",2,2.0
793,596,Pinocchio (1940),4,2.0
793,920,Gone with the Wind (1939),5,2.0
793,942,Laura (1944),3,3.0
796,915,Sabrina (1954),3,4.0
796,1198,Raiders of the Lost Ark (1981),3,4.0
796,2150,"Gods Must Be Crazy, The (1980)",2,4.0
796,960,Angel on My Shoulder (1946),3,3.0
801,454,"Firm, The (1993)",3,3.0
801,218,Boys on the Side (1995),3,3.0
801,3683,Blood Simple (1984),3,3.0
801,2104,Tex (1982),4,3.0
810,593,"Silence of the Lambs, The (1991)",4,4.0
810,1277,Cyrano de Bergerac (1990),4,3.0
810,2,Jumanji (1995),3,4.0
810,736,Twister (1996),3,4.0
816,357,Four Weddings and a Funeral (1994),4,4.0
816,1356,Star Trek: First Contact (1996),3,4.0
816,1876,Deep Impact (1998),3,4.0
816,3615,Dinosaur (2000),3,4.0
824,3683,Blood Simple (1984),4,3.0
824,2593,"Monster, The (Il Mostro) (1994)",4,3.0
824,538,Six Degrees of Separation (1993),3,3.0
824,260,Star Wars: Episode IV - A New Hope (1977),5,4.0
825,3152,"Last Picture Show, The (1971)",3,3.0
825,2732,Jules and Jim (Jules et Jim) (1961),1,4.0
825,1219,Psycho (1960),4,3.0
825,1938,"Lost Weekend, The (1945)",3,3.0
829,480,Jurassic Park (1993),4,5.0
829,2948,From Russia with Love (1963),3,5.0
829,2997,Being John Malkovich (1999),5,5.0
829,1945,On the Waterfront (1954),5,5.0
833,1193,One Flew Over the Cuckoo's Nest (1975),5,5.0
833,1035,"Sound of Music, The (1965)",5,5.0
833,344,Ace Ventura: Pet Detective (1994),2,4.0
833,527,Schindler's List (1993),4,5.0
839,948,Giant (1956),5,4.0
839,522,Romper Stomper (1992),4,4.0
839,3481,High Fidelity (2000),5,4.0
839,3766,Missing in Action (1984),1,3.0
840,2372,Fletch Lives (1989),3,4.0
840,1927,All Quiet on the Western Front (1930),4,5.0
840,2139,"Secret of NIMH, The (1982)",1,5.0
840,2087,Peter Pan (1953),5,4.0
841,3897,Almost Famous (2000),5,4.0
841,144,"Brothers McMullen, The (1995)",4,4.0
841,3578,Gladiator (2000),5,3.0
841,3515,Me Myself I (2000),3,3.0
843,3671,Blazing Saddles (1974),5,4.0
843,344,Ace Ventura: Pet Detective (1994),3,4.0
843,2375,"Money Pit, The (1986)",2,4.0
843,2470,Crocodile Dundee (1986),4,3.0
844,2076,Blue Velvet (1986),3,3.0
844,318,"Shawshank Redemption, The (1994)",4,4.0
844,1247,"Graduate, The (1967)",3,3.0
844,2693,Trekkies (1997),4,3.0
846,3628,Flying Tigers (1942),4,3.0
846,3104,Midnight Run (1988),5,3.0
846,3781,Shaft in Africa (1973),4,3.0
846,3755,"Perfect Storm, The (2000)",5,4.0
850,1288,This Is Spinal Tap (1984),5,4.0
850,36,Dead Man Walking (1995),5,4.0
850,3435,Double Indemnity (1944),5,4.0
850,3253,Wayne's World (1992),4,4.0
853,1580,Men in Black (1997),5,4.0
853,2804,"Christmas Story, A (1983)",5,4.0
853,1011,Herbie Rides Again (1974),4,3.0
853,2471,Crocodile Dundee II (1988),4,4.0
854,491,"Man Without a Face, The (1993)",3,4.0
854,1035,"Sound of Music, The (1965)",4,5.0
854,477,What's Love Got to Do with It? (1993),3,4.0
854,3248,Sister Act 2: Back in the Habit (1993),2,3.0
862,3862,About Adam (2000),4,4.0
862,3429,Creature Comforts (1990),4,4.0
862,745,"Close Shave, A (1995)",4,4.0
862,154,Belle de jour (1967),4,4.0
864,1136,Monty Python and the Holy Grail (1974),5,4.0
864,2912,"Limey, The (1999)",4,4.0
864,1947,West Side Story (1961),5,4.0
864,3735,Serpico (1973),4,4.0
867,1965,Repo Man (1984),4,3.0
867,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,5.0
867,1371,Star Trek: The Motion Picture (1979),3,4.0
867,3751,Chicken Run (2000),4,3.0
868,742,Thinner (1996),5,3.0
868,1985,Halloween 4: The Return of Michael Myers (1988),4,3.0
868,1407,Scream (1996),4,3.0
868,3264,Buffy the Vampire Slayer (1992),4,3.0
869,163,Desperado (1995),4,3.0
869,1713,Mouse Hunt (1997),4,3.0
869,2645,Dracula (1958),3,3.0
869,2456,"Fly II, The (1989)",3,3.0
870,1608,Air Force One (1997),1,3.0
870,94,Beautiful Girls (1996),4,3.0
870,412,"Age of Innocence, The (1993)",3,3.0
870,19,Ace Ventura: When Nature Calls (1995),3,4.0
886,3320,Mifune (Mifunes sidste sang) (1999),4,4.0
886,3789,"Pawnbroker, The (1965)",3,3.0
886,3827,Space Cowboys (2000),3,4.0
886,3317,Wonder Boys (2000),5,4.0
889,2120,Needful Things (1993),3,3.0
889,933,To Catch a Thief (1955),4,4.0
889,1486,"Quiet Room, The (1996)",2,3.0
889,318,"Shawshank Redemption, The (1994)",5,4.0
900,2336,Elizabeth (1998),4,3.0
900,1186,"Sex, Lies, and Videotape (1989)",4,3.0
900,2762,"Sixth Sense, The (1999)",4,3.0
900,211,"Browning Version, The (1994)",3,3.0
903,2583,Cookie's Fortune (1999),3,4.0
903,2722,Deep Blue Sea (1999),1,3.0
903,3160,Magnolia (1999),3,3.0
903,968,Night of the Living Dead (1968),2,4.0
904,2517,Christine (1983),4,3.0
904,1552,Con Air (1997),3,4.0
904,2921,High Plains Drifter (1972),4,4.0
904,111,Taxi Driver (1976),3,4.0
907,1193,One Flew Over the Cuckoo's Nest (1975),4,5.0
907,260,Star Wars: Episode IV - A New Hope (1977),4,4.0
907,898,"Philadelphia Story, The (1940)",4,4.0
907,2028,Saving Private Ryan (1998),5,5.0
912,3362,Dog Day Afternoon (1975),4,3.0
912,3624,Shanghai Noon (2000),2,3.0
912,125,Flirting With Disaster (1996),4,3.0
912,2174,Beetlejuice (1988),3,3.0
919,1104,"Streetcar Named Desire, A (1951)",4,3.0
919,1291,Indiana Jones and the Last Crusade (1989),4,3.0
919,306,Three Colors: Red (1994),5,3.0
919,2427,"Thin Red Line, The (1998)",4,3.0
925,1580,Men in Black (1997),3,2.0
925,1029,Dumbo (1941),2,2.0
925,1359,Jingle All the Way (1996),3,2.0
925,3471,Close Encounters of the Third Kind (1977),2,3.0
928,3105,Awakenings (1990),3,4.0
928,2583,Cookie's Fortune (1999),5,4.0
928,1295,"Unbearable Lightness of Being, The (1988)",4,5.0
928,3204,"Boys from Brazil, The (1978)",4,4.0
929,3591,Mr. Mom (1983),5,4.0
929,2527,Westworld (1973),4,4.0
929,733,"Rock, The (1996)",1,3.0
929,2108,L.A. Story (1991),3,4.0
934,2335,"Waterboy, The (1998)",3,2.0
934,3712,Soapdish (1991),2,2.0
934,1457,Fools Rush In (1997),4,3.0
934,2045,"Far Off Place, A (1993)",3,1.0
935,3194,"Way We Were, The (1973)",5,4.0
935,1625,"Game, The (1997)",4,4.0
935,3482,Price of Glory (2000),4,4.0
935,1127,"Abyss, The (1989)",3,4.0
946,2160,Rosemary's Baby (1968),4,4.0
946,1251,8 1/2 (1963),5,3.0
946,1221,"Godfather: Part II, The (1974)",5,4.0
946,1219,Psycho (1960),5,3.0
948,1907,Mulan (1998),4,2.0
948,3066,Tora! Tora! Tora! (1970),5,1.0
948,2867,Fright Night (1985),5,1.0
948,303,"Quick and the Dead, The (1995)",4,3.0
957,2276,"Soldier's Daughter Never Cries, A (1998)",4,4.0
957,1267,"Manchurian Candidate, The (1962)",5,3.0
957,2612,Mildred Pierce (1945),5,3.0
957,235,Ed Wood (1994),4,3.0
958,2683,Austin Powers: The Spy Who Shagged Me (1999),2,4.0
958,1276,Cool Hand Luke (1967),4,4.0
958,1233,"Boat, The (Das Boot) (1981)",5,4.0
958,318,"Shawshank Redemption, The (1994)",4,4.0
960,2006,"Mask of Zorro, The (1998)",3,4.0
960,2432,Stepmom (1998),2,4.0
960,2730,Barry Lyndon (1975),5,4.0
960,2858,American Beauty (1999),5,4.0
963,125,Flirting With Disaster (1996),4,4.0
963,496,What Happened Was... (1994),3,4.0
963,176,Living in Oblivion (1995),4,4.0
963,2384,Babe: Pig in the City (1998),2,4.0
965,1032,Alice in Wonderland (1951),4,4.0
965,1081,Victor/Victoria (1982),5,4.0
965,2268,"Few Good Men, A (1992)",4,5.0
965,1061,Sleepers (1996),4,4.0
971,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2,3.0
971,2872,Excalibur (1981),4,3.0
971,1215,Army of Darkness (1993),4,3.0
971,3438,Teenage Mutant Ninja Turtles (1990),4,3.0
975,417,Barcelona (1994),2,3.0
975,610,Heavy Metal (1981),3,3.0
975,3300,Pitch Black (2000),4,4.0
975,2391,"Simple Plan, A (1998)",3,3.0
980,2028,Saving Private Ryan (1998),5,3.0
980,1233,"Boat, The (Das Boot) (1981)",5,3.0
980,2571,"Matrix, The (1999)",5,3.0
980,1,Toy Story (1995),2,3.0
983,2408,Cocoon: The Return (1988),5,4.0
983,2050,Herbie Goes Bananas (1980),5,4.0
983,2455,"Fly, The (1986)",3,4.0
983,1373,Star Trek V: The Final Frontier (1989),5,4.0
984,592,Batman (1989),4,3.0
984,317,"Santa Clause, The (1994)",4,4.0
984,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,4.0
984,7,Sabrina (1995),2,4.0
994,3903,Urbania (2000),3,4.0
994,457,"Fugitive, The (1993)",5,5.0
994,969,"African Queen, The (1951)",2,5.0
994,2427,"Thin Red Line, The (1998)",4,4.0
999,2808,Universal Soldier (1992),3,3.0
999,145,Bad Boys (1995),4,4.0
999,193,Showgirls (1995),2,2.0
999,3697,Predator 2 (1990),3,4.0
1003,923,Citizen Kane (1941),4,5.0
1003,281,Nobody's Fool (1994),5,4.0
1003,858,"Godfather, The (1972)",5,5.0
1003,1221,"Godfather: Part II, The (1974)",4,5.0
1010,1855,Krippendorf's Tribe (1998),1,2.0
1010,1061,Sleepers (1996),3,4.0
1010,2412,Rocky V (1990),1,3.0
1010,3408,Erin Brockovich (2000),3,4.0
1014,2565,"King and I, The (1956)",3,3.0
1014,2871,Deliverance (1972),2,3.0
1014,3354,Mission to Mars (2000),2,3.0
1014,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,5.0
1015,3148,"Cider House Rules, The (1999)",4,4.0
